Ligand,Source,SourceID,Affinity,TotalModes,SimScore,SMILES,MW,TPSA,HBD,HBA,RotB,LogP
mol_3005,PubChem,137795061,-7.011,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H],418.44,78.46,1,4,7,3.42
mol_3175,PubChem,39311512,-7.243,9,17,[H]c1sc(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])nc1C([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,418.5,97.91,2,5,8,2.62
mol_1745,PubChem,4836271,-7.298,9,22,[H]c1c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([O-])c([H])c23)c([H])c2oc(=O)c([H])c([H])c2c1[H],420.38,147.52,2,7,7,0.2
mol_3670,PubChem,44424582,-7.253,9,17,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c1OC([H])([H])C([H])([H])[H],422.42,78.46,1,4,11,3.35
mol_4380,PubChem,46350379,-7.316,9,6,[H]c1nc(C([H])([H])[H])c2oc(=O)c(-c3nc(-c4c([H])c([H])c([H])c([H])c4F)no3)c([H])c2c1C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],423.4,108.32,0,8,8,4.2
mol_3625,PubChem,10432525,-7.006,9,28,[H]c1c([H])c(C([H])([H])N([H])C(=O)c2c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])c1OC(F)(F)F,424.39,87.69,1,5,11,2.84
mol_3631,PubChem,66978156,-7.131,9,6,[H]c1c([H])c(-c2nc(-c3c([H])c([H])c(-c4c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c4[H])c([H])c3[H])no2)c([H])c([H])c1C#N,424.44,112.07,0,7,8,3.85
mol_3014,PubChem,10387692,-7.237,9,44,[H]c1c([H])c([H])c2c([H])c3c(c([H])c2c1[H])C(=O)N(C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])N([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C3=O,424.48,118.64,2,6,12,0.69
mol_3316,PubChem,2761672,-7.407,9,11,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(N([H])C(=O)OC([H])([H])C2([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)C([H])([H])C(=O)[O-])c(C#N)c1[H],425.46,102.25,1,5,7,3.15
mol_3499,PubChem,152713,-7.594,9,11,[H]c1c(Cl)c2c(c([H])c1C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)C(=O)O[C@]([H])(C([H])([H])[H])C2([H])[H],425.85,111.32,2,5,6,2.01
mol_3798,PubChem,91714249,-7.258,9,33,[H]c1c([H])c([N+](=O)[O-])c([H])c([N+](=O)[O-])c1N([H])C([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,426.36,183.33,3,8,9,0.87
mol_467,PubChem,11711595,-7.348,9,28,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2F)c1OC([H])([H])[H],426.39,78.46,1,4,10,3.1
mol_1702,PubChem,44424585,-7.465,9,17,[H]c1c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(C(F)(F)F)c([H])c2F)c1OC([H])([H])[H],426.39,78.46,1,4,10,3.1
mol_835,PubChem,46737447,-7.833,9,11,[H]c1nc2c(c([H])c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C1([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c31)c([H])n2[H],426.45,107.14,2,5,6,2.76
mol_428,PubChem,86318868,-7.824,9,11,[H]c1nc2c(c([H])c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C1([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c31)c([H])n2[H],426.45,107.14,2,5,6,2.76
mol_1012,PubChem,4323821,-7.252,9,0,[H]c1c([H])c(-c2c(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3c3nc4c([H])c([H])c([H])c([H])c4nc23)c([H])c([H])c1Cl,426.9,52.08,0,4,5,6.96
mol_2478,PubChem,491300,-7.964,9,0,[H]c1oc([H])c(-c2nc3c([H])c([H])c(C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c4c([H])n([H])c5c([H])c([H])c([O-])c([H])c45)c([H])c3n2[H])c1[H],428.4,149.9,3,6,6,1.47
mol_2708,PubChem,44390264,-7.553,9,0,[H]c1c([H])c(S(=O)(=O)[N-]c2c([H])c([H])c3c(c2[H])c2c(n3[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,428.48,93.3,0,4,7,3.75
mol_1189,PubChem,4976688,-7.571,9,0,[H]OC1(C#Cc2c([H])c([H])c(C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],429.5,105.25,3,4,6,2.31
mol_2312,PubChem,136094907,-7.142,9,11,[H]O[C@]([H])(C(=O)N([H])c1c([H])c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([O-])c([H])c3[H])nc(N([H])[H])c2C#N)c1[H])C([H])([H])C([H])([H])C(=O)[O-],430.42,175.22,3,8,9,0.77
mol_1190,PubChem,136094909,-7.248,9,17,[H]O[C@@]([H])(C(=O)N([H])c1c([H])c([H])c([H])c(-c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[O-])nc(N([H])[H])c2C#N)c1[H])C([H])([H])C([H])([H])C(=O)[O-],430.42,175.22,3,8,9,0.77
mol_2838,PubChem,72208815,-7.352,9,0,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C2([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)c(OC([H])([H])[H])c1[H],430.48,87.69,1,5,9,3.29
mol_4214,PubChem,10094168,-7.361,9,0,[H]c1c([H])c([H])c(-c2c([H])c([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c3[H])c([H])c2[H])c([H])c1[H],430.53,107.01,3,3,10,1.97
mol_3925,PubChem,5122005,-7.303,9,17,[H]C(=N[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)c1c([O-])n(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c1=O,431.43,132.37,2,6,7,1.28
mol_3962,PubChem,171702876,-7.279,9,17,[H]c1nc(OC([H])([H])[H])c(C([H])([H])C([H])([H])[C@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C2([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],431.47,100.58,1,6,9,2.68
mol_3513,PubChem,171702895,-7.437,9,11,[H]c1nc([H])c(OC([H])([H])[H])c(C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C2([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)c1[H],431.47,100.58,1,6,9,2.68
mol_4740,PubChem,44291046,-7.276,9,0,[H]c1nc(-c2c([H])c([H])c(C(=O)N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c(C(N([H])[H])=[N+]([H])[H])c3[H])c([H])c2[H])c([H])c([H])c1[H],431.52,119.9,3,4,10,1.36
mol_2231,PubChem,3905118,-7.456,9,6,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])[H])c([H])n2[C@@]([H])(n1c([H])c(C([H])([H])[C@]([H])(C(=O)[O-])N([H])[H])c2c([H])c([H])c([H])c([H])c21)C([H])([H])[H],432.48,142.16,2,6,11,-0.1
mol_3813,PubChem,107700,-7.093,9,6,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])[H])c([H])n2[C@@]([H])(n1c([H])c(C([H])([H])[C@]([H])(C(=O)[O-])N([H])[H])c2c([H])c([H])c([H])c([H])c21)C([H])([H])[H],432.48,142.16,2,6,11,-0.1
mol_2828,PubChem,91819915,-7.72,9,0,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([O-])c([H])c([H])c2c3c(n([H])c12)C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]24C(=O)N([H])[C@@]1(C(=O)N2C([H])([H])C([H])([H])C4([H])[H])C3([H])[H],432.54,88.26,2,3,6,2.83
mol_681,PubChem,135397943,-7.734,9,0,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([O-])c([H])c([H])c2c3c(n([H])c12)C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]24C(=O)N([H])[C@@]1(C(=O)N2C([H])([H])C([H])([H])C4([H])[H])C3([H])[H],432.54,88.26,2,3,6,2.83
mol_1469,PubChem,89812866,-7.037,9,0,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1Oc1c([H])c([H])c2c([O-])c(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)[O-])nc(C#N)c2c1[H],433.42,147.43,1,8,10,1.63
mol_265,PubChem,1784691,-7.024,9,11,[H]c1c(OC([H])([H])C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c2oc(=O)c(C([H])([H])[H])c(C([H])([H])[H])c2c1[H],433.44,124.46,2,6,9,1.75
mol_638,PubChem,1795346,-7.424,9,22,[H]c1c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c2oc(=O)c([H])c(C([H])([H])C([H])([H])[H])c2c1[H],433.44,124.46,2,6,9,1.69
mol_3279,PubChem,16127569,-7.087,9,0,[H]C([H])=C([H])C(c1c(C([H])([H])[C@@]2([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C(=O)N2[H])c2c([H])c([H])c3c(c2n1[H])C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O3)(C([H])([H])[H])C([H])([H])[H],433.55,74.43,2,3,8,3.85
mol_3482,PubChem,4834689,-7.453,9,22,[H]c1c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([O-])c([H])c23)c([H])c2oc(=O)c([H])c(C([H])([H])[H])c2c1[H],434.4,147.52,2,7,8,0.51
mol_1072,PubChem,6216708,-7.654,9,0,[H]Oc1c([H])c([H])c2c(C([H])([H])[H])c(C([H])([H])C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c3c([H])n([H])c4c([H])c([H])c([O-])c([H])c34)c(=O)oc2c1[H],434.4,158.52,3,7,8,0.38
mol_1474,PubChem,54751156,-7.09,9,6,[H]c1c([H])c(C([H])([H])n2c(=O)c(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([O-])c3c([H])c([H])c([H])n32)c([H])c([H])c1C(F)(F)F,435.36,118.7,1,5,7,0.5
mol_3236,PubChem,22424590,-7.214,9,6,[H]c1nc(C([H])([H])[H])c2oc(=O)c(-c3nc(-c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])no3)c([H])c2c1C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],435.44,117.55,0,9,10,4.07
mol_2637,PubChem,71798239,-7.247,9,6,[H]c1sc([C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])C(=O)N([H])c2c([H])c([H])c3c(c2[H])C(=O)N([H])c2c([H])c(C([H])([H])[H])c([H])c([H])c2O3)c([H])c1[H],435.48,107.56,2,6,7,3.67
mol_1604,PubChem,101463298,-7.164,9,0,[H]C([H])=C(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]23C(=O)N([H])[C@@]1(C([H])([H])C(=O)c1c([H])c([H])c4c(c1N([H])[H])C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(=O)N2C([H])([H])C([H])([H])C3([H])[H],435.52,101.73,2,5,8,2.85
mol_647,PubChem,132487495,-7.142,9,0,[H]C([H])=C(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]23C(=O)N([H])[C@@]1(C([H])([H])C(=O)c1c([H])c([H])c4c(c1N([H])[H])C([H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O4)C(=O)N2C([H])([H])C([H])([H])C3([H])[H],435.52,101.73,2,5,8,2.85
mol_1953,PubChem,10026044,-7.496,9,6,[H]c1nc([H])c([C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])c3nc4c(c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])N4[H])C([H])([H])C2([H])[H])c([H])c1[H],435.55,98.25,1,6,8,2.32
mol_708,PubChem,138108725,-7.696,9,22,[H]c1c([H])c(F)c(C([H])([H])C([H])([H])[C@]([H])(C(=O)[O-])N([H])C(=O)OC([H])([H])C2([H])c3c([H])c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c32)c(F)c1[H],436.43,78.46,1,4,7,3.55
mol_2681,PubChem,2761644,-7.015,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C([H])([H])C(=O)[O-])C([H])([H])c1c([H])c([H])c(F)c(F)c1[H],436.43,78.46,1,4,7,3.55
mol_2096,PubChem,145710049,-7.033,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C([H])([H])C(=O)[O-])C([H])([H])c1c([H])c(F)c([H])c(F)c1[H],436.43,78.46,1,4,7,3.55
mol_1893,PubChem,7009793,-7.118,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C([H])([H])C(=O)[O-])C([H])([H])c1c([H])c([H])c(F)c(F)c1[H],436.43,78.46,1,4,7,3.55
mol_1188,PubChem,137795939,-7.967,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c([H])c([H])c(F)c(F)c1[H],436.43,78.46,1,4,7,3.55
mol_1903,PubChem,138108899,-7.535,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c([H])c1F,436.43,78.46,1,4,7,3.55
mol_2878,PubChem,118704945,-7.239,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])c1c([H])c([H])c(F)c([H])c1F,436.43,78.46,1,4,7,3.55
mol_2093,PubChem,137794955,-7.613,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c([H])c([H])c(F)c([H])c1F,436.43,78.46,1,4,7,3.55
mol_41,PubChem,44146938,-8.22,9,11,[H]c1c([H])c(S(=O)(=O)n2c([H])c(C([H])([H])[C@]([H])(C(=O)[O-])N([H])[H])c3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c2c1[H],436.51,108.46,1,6,9,1.72
mol_4493,PubChem,44349027,-7.256,9,17,[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1C(=O)N([H])[C@@]([H])(C(=O)[N-]N1C([H])([H])C([H])([H])C2(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C(=O)[O-],436.51,116.53,1,6,7,2.33
mol_2265,PubChem,59848136,-7.242,9,0,[H]c1c([H])c([H])c2c(=O)c3c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)ON4C(=O)C([H])([H])C([H])([H])C4=O)c([H])c([H])c3sc2c1[H],438.46,109.85,1,7,6,3.13
mol_124,PubChem,45479400,-7.976,9,0,[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])O[C@]([H])(n3c4c([H])c([H])c([H])c([H])c4c4c5c(c6c7c([H])c([H])c([H])c([H])c7n2c6c43)C([H])([H])N([H])C5=O)C([H])([H])[C@@]1([H])N([H])[H],438.49,94.44,3,4,3,3.44
mol_367,PubChem,10983006,-7.955,9,0,[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])O[C@]([H])(n3c4c([H])c([H])c([H])c([H])c4c4c5c(c6c7c([H])c([H])c([H])c([H])c7n2c6c43)C([H])([H])N([H])C5=O)C([H])([H])[C@@]1([H])N([H])[H],438.49,94.44,3,4,3,3.44
mol_491,PubChem,93622842,-7.034,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c(C([H])([H])[H])c([H])c([H])c([H])c12,439.49,94.25,2,4,7,3.68
mol_76,PubChem,25058578,-7.835,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N(C([H])([H])[H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,439.49,85.46,1,4,7,3.71
mol_389,PubChem,25034162,-7.145,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N(C([H])([H])[H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,439.49,85.46,1,4,7,3.71
mol_1267,PubChem,90460691,-8.017,9,0,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c(C([H])([H])[H])c([H])c([H])c([H])c12,439.49,94.25,2,4,7,3.68
mol_707,PubChem,56971805,-8.132,9,6,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c12,439.49,83.39,1,4,7,3.38
mol_3287,PubChem,86655500,-7.296,9,11,[H]C(C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c12)=C([H])c1c([H])c([H])c(Oc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],439.49,83.39,1,4,9,3.46
mol_3480,PubChem,198341,-7.672,9,17,[H]c1c(Cl)c2c(c([O-])c1C(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c3c([H])c([H])c([H])c([H])c13)C(=O)O[C@]([H])(C([H])([H])[H])C2([H])[H],440.84,134.38,2,6,6,1.09
mol_2829,PubChem,54042425,-7.182,9,11,[H]c1c([H])c([H])c(C([H])([H])ON=C(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c1[H],441.55,64.96,0,5,9,4.52
mol_720,PubChem,3325831,-7.857,9,28,[H]c1c([H])c([H])c2c(c1[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])N([H])C(=O)c1c([H])c([H])c([C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])c([H])c1[H])c([H])n2[H],441.55,85.02,2,3,6,3.73
mol_4916,PubChem,156757839,-7.39,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],442.53,78.46,1,4,10,4.2
mol_424,PubChem,94021289,-7.854,9,28,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c(F)c12,443.45,94.25,2,4,6,3.51
mol_284,PubChem,72699111,-7.936,9,22,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c1c([H])n([H])c2c(F)c([H])c([H])c([H])c12,443.45,94.25,2,4,6,3.51
mol_1753,PubChem,9955119,-7.5,9,17,[H]c1nc([C@@]([H])(C([H])([H])[H])C([H])([H])C(=O)[O-])c([H])c([H])c1N([H])C(=O)C([H])([H])c1c([H])c([H])c2nc(N([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])oc2c1[H],443.48,120.18,2,7,10,3.7
mol_3210,PubChem,117827040,-7.098,9,6,[H]c1nc(-c2c([H])c(-c3nn([C@@]([H])(OC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])nc3C#N)c([H])c(C([H])([H])[H])c2[H])nc(C(F)(F)F)c1[H],444.42,106.58,0,7,9,4.46
mol_3008,PubChem,136094914,-7.375,9,11,[H]O[C@@]([H])(C(=O)N([H])c1c([H])c([H])c([H])c(-c2c(C#N)c(N([H])[H])nc(-c3c([H])c([H])c([H])c([H])c3[O-])c2C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C(=O)[O-],444.45,175.22,3,8,10,1.08
mol_3570,PubChem,59492629,-7.255,9,6,[H]O[C@]1(C(F)(F)F)c2c([H])c([H])c([H])c([H])c2-c2c(-c3c([H])nn(C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c3[H])c([H])c(C([H])([H])[H])c([H])c21,444.45,64.35,1,4,9,4.98
mol_4053,PubChem,10388816,-7.273,9,0,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])C(=O)N([H])c3c([H])c([H])c([C@]([H])(C([H])([H])[H])C([H])([H])C(=O)[O-])c([H])c3[H])c([H])c2[H])c1[H],444.51,110.36,3,4,10,4.06
mol_2785,PubChem,11037638,-7.278,9,0,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c([C@]([H])(C([H])([H])[H])C([H])([H])C(=O)[O-])c3[H])c([H])c2[H])c1[H],444.51,110.36,3,4,10,4.06
mol_2101,PubChem,10275376,-7.225,9,22,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])N([H])C(=O)c3c([H])c(C([H])([H])[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c([H])c2[H])c([H])c1[H],444.55,78.46,1,4,13,3.73
mol_1519,PubChem,17571873,-7.231,9,0,[H]c1c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c2c(=O)n3c(nc2c1[H])C([H])([H])C([H])([H])C3([H])[H],445.45,129.14,2,6,7,0.68
mol_2235,PubChem,3338344,-7.082,9,0,[H]C(=N[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)c1c([O-])n(-c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])c(=O)n([H])c1=O,445.45,132.37,2,6,8,1.59
mol_4436,PubChem,3851161,-7.171,9,0,[H]C(=N[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)c1c([O-])n(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c(=O)n([H])c1=O,445.45,132.37,2,6,8,1.59
mol_864,PubChem,3843882,-7.803,9,0,[H]c1c(OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)[O-])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c2oc(=O)c3c(c2c1[H])C([H])([H])C([H])([H])C3([H])[H],445.45,124.46,2,6,7,1.62
mol_1614,PubChem,3763230,-7.389,9,6,[H]C(=N[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)c1c([O-])n(-c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c(=O)n([H])c1=O,445.45,132.37,2,6,8,1.59
mol_1338,PubChem,7009742,-7.038,9,11,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],445.45,121.6,1,6,8,3.18
mol_211,PubChem,132487496,-8.645,9,11,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])Oc2c([H])c([H])c3c4c(n([H])c3c21)C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]23C(=O)N([H])[C@@]1(C4=O)C(=O)N2C([H])([H])C([H])([H])C3([H])[H],445.52,91.5,2,4,4,3.08
